Name,Pain area - skin,Pain area - hands,Pain area - upper-right abdomen,Pain area - buttocks,Pain area - forearm,Pain area - flank,Pain area - thigh,Pain area - wrist,Pain area - elbow,Pain area - upper abdomen,Pain area - leg,Pain area - nose,Pain area - breast,Pain area - forehead,Pain area - pelvic girdle,Pain area - knee,Pain area - groin,Pain area - back of the eyes,Pain area - testicle,Pain area - middle back,Pain area - nerves,Pain area - calf,Pain area - back,Pain area - pelvis,Pain area - right lower abdomen,Pain area - foot,Pain area - area between shoulder blades,Pain area - hip,Pain area - toe,Pain area - thighs and buttocks that worsens with standing,Pain area - mouth and face,Pain area - bones,Pain area - jaw,Pain area - joints,Pain area - bladder,Pain area - side part of the body,Pain area - shoulder,Pain area - left arm,Pain area - rib,Pain area - ear,Pain area - jaw pain with chewing,Pain area - eyes,Pain area - legs,Pain area - abdomen,Pain area - mid-abdomen,Pain area - arm,Pain area - prostate,Pain area - penis,Pain area - chest,Pain area - rectum,Pain area - muscles,Pain area - arms,Pain area - lower extremities,Pain area - vagina,Pain area - mouth,Pain area - face,Pain area - neck,Pain area - sinuses,Pain area - lower abdomen,Pain area - ankle,Pain area - fingers,Pain area - genital area,Pain area - heel,Pain area - lower back,Pain area - thighs,Pain circumstance - while sitting,Pain circumstance - in the chest at rest,Pain circumstance - while coughing,Pain circumstance - during sexual intercourse,Pain circumstance - while swallowing,Pain circumstance - in the chest with exertion,Pain circumstance - while lifting heavy objects,Pain circumstance - in the leg while exercising,Pain circumstance - during urination,Pain circumstance - while defecating,Pain circumstance - in the back with eye movement,Pain circumstance - during movement,Pain circumstance - in the leg and improved with rest,Pain circumstance - in the chest while breathing,Pain circumstance - while breathing,Pain circumstance - at night,Pain circumstance - in the back due to head nod,Pain circumstance - during rest,Pain circumstance - due to injury,Pain circumstance - related to weather,Pain type - dull,Pain type - like a clenched fist in the chest,Pain type - arthritic,Pain type - diffuse,Pain type - radiating,Pain type - severe,Pain type - recurrent in the abdomen,Pain type - caused by psychological factors,Pain type - sharp in the chest,Pain type - sharp,Pain type - mild,Pain type - intermittent,Pain type - sudden in the abdomen,Pain type - chronic,Pain type - sudden in the chest,Pain type - intermittent in the abdomen,Pain type - burning and tingling,Pain type - severe in the joints,hand clumsiness,,trouble getting an erection,drooping of upper eyelid,small dents in nails,acute severe chest pain,shortness of breath on exercise,falling,eyelash rubbing against eyeball,mouth lesion,swollen joint,insomnia,delayed puberty,bull's-eye pattern rash,throat tightness,limited range of emotions,brown spot on skin,salty sweat,shortened legs,redness,abscess,persistent repetition of words,dementia,eyelid scarring,persistent diarrhoea,depression,painful red blister rash in linear distribution,nausea,regurgitation,weak urinary stream,brain death,hearing loss,inability to create new memories,lactose intolerance,fear of catching a disease,misshapen face,loss of muscle,thinness,painful ejaculation,excessive growth of hair in male patterns,red and white plaques,lazy eye,reduced mobility of the tongue,heart attack,flaccid muscles,belief that thoughts aren't one's own,follicular papules,symptoms alleviated by defecation,hand numbness,excessive crying,bitter taste,rapid speaking,drooling,flashback,abnormal menstruation,eyelid fluttering,loss of taste,tender gums,water-electrolyte imbalance,skin bumps,compression fracture,foot numbness,lump in the abdomen,cough during exercise,rash with pink rings and lines,localized accumulation of fat,color blindness,unsteadiness,shivering,sensation of pins and needles,wart-like growths on genitals,skin burning sensation,passing excessive amounts of gas,vaginal dryness,small penis,chewing motions,irregular uterine bleeding,unwanted thoughts,bladder spasm,slow growth,incomplete sexual maturation,leaning to one side,inability to recall sleepwalking after awakening,scar,abnormally large tongue,joint stiffness,hypercalcemia,fear of falling,low body temperature in newborn,vaginal irritation,persistent urge to urinate,skin discolouration,limb numbness,feeling cold,facial hair,skin nodules,waxy elevated skin lesion,acid reflux,disorientation,mouth breathing,forgetfulness,manic episode,skin flakiness,abnormal vaginal discharge,heart murmur,hiccup,disregard for others' feelings,rectal lining inflammation,abnormally raised roof of the mouth,vaginal itching,joint deformity,feeling tired,barking cough,facial muscle weakness,feeling of fullness in the ear,inappropriately high anxiety about a physical symptom,excessive daytime sleepiness,blood clots,speech loss,elbow deformity,poor wound healing,raised area of skin,hand tremor,wasting away,mammary gland,freckles,circumoral pallor,organ dysfunction,breastfeeding difficulties,kidney failure,hoarseness,hand weakness,red lines in skin folds,swollen lining of the eye,mucus and pus discharge,shakiness,wrist weakness,physical substance dependence,discolouration of nails,narrowing of the aorta,scalp tenderness,fatigue syndrome,shawl sign (darkened skin on upper back and torso),lack of restraint,sinus pressure,dry hair,red spots on skin,underactive thyroid,emotional detachment,post-traumatic seizure,tenderness,abnormal laughing and crying,indecisiveness,low body temperature,excessive bleeding during childbirth,trembling,thickening of the skin,scaly patch on skin,large nose,blood in urine,newborn unable to pass first stool,drainage,testicle absent from scrotum,oily skin,thirst,large hands,seeing spots,sneezing,insufficient urine production,muscle spasms,breast augmentation,foot deformity,rapid involuntary movement of eyes,sinusitis,excitability,tooth loss,craving salty foods,waxy skin,speech disorder,difficulty falling asleep,vomiting,enlarged breasts,abnormally long fingers,social isolation,bulging fontanelle,weak eye muscles,hunger,poor appetite,soft erections,sadness,tall stature,staring spells,moodiness,crying,slurred speech,inflammation of the eye's middle layer,pulmonary hypertension,yellow skin and eyes,lack of emotional response,inflammatory bowel disease,loose teeth,baby colic,temporary loss of vision in one eye,abdominal fullness,coma,inability to make dilute urine,opportunistic infection,dermatomyositis,postmenopausal bleeding,shortness of breath,chills,puffy skin changes on the shin,cough with blood,rash on the palms and soles,inverted nipple,severe headache,sleep deprivation,loss of muscle control,red palms,blackhead,tendency to bleed easily,knock knees,skin tears,high pitched cry,compulsive behaviour,deformity at base of big toe,peeling skin,dark scab,discharge from penis,breast lump,swollen lymph nodes in the groin,raccoon eyes,stroke,anal fissures,testicular discomfort,physical deformity of penis,tongue discoloration,urine odour,birthmark,uterine contraction,congenital heart disease,euphoria,relationship avoidance,abdominal guarding,mental decline,tic,palpable soft-tissue mass,substance abuse,urinary tract infection,vision loss,numbness of face,tight and hardened fingers,easy bruising,tendonitis,dysplastic nail,difficulty breathing through nose,heavy legs,dilated pupil,thickening of the skin of the palms and soles, loss of pleasure in activities,dark urine,racing thoughts,tender lymph nodes,hand pain at night,dieting,false belief of superiority,sleepiness,cardiac arrest,kidney damage,thinning of skin on the legs,soft speech,white tongue,bowel obstruction,problems with coordination,vaginal bleeding,loss of the ability to write,poor balance,reduced sensation of touch,loss of smell,failure to thrive,contact lens intolerance,fetal macrosomia,leaked fluid out of blood vessels,dimpled skin like an orange peel,change in breast texture,loss of eyelashes,abnormalities in development of reproductive organs,skin lumps,displacement of the tongue,learning disability,confusion in the evening hours,eye strain,slow shuffling gait,female infertility,deformity of nails,low blood pressure,weakness of the arms and legs,overactive reflexes,lump,confusion following a seizure,total loss of skin colour,obesity,joint weakness,early awakening,paralysis of the body's lower half,self-destructive behaviour,inflamed toes,frequent respiratory infections,dandruff,muscle paralysis,feeling of something in eye,scoliosis,cold sweat,infertility,diabetes,nonsense word repetition,too much acid in blood and tissues,lack of interest in feeding in infants,slow bodily movement,itching of vagina,foul smelling urine,a temporary moment of clarity,altered level of consciousness,short and light menstruation,recurrent miscarriage,chest pressure,cough with phlegm,bone tissue formation,white pupil,dental cavities,thickening of skin on vulva,mass protruding through the anus,urgent need to defecate,inflamed tendons,headache,change in bowel habits,weakness in limbs,small handwriting,flatulence,feeling faint,dry mouth,distorted vision,loss of interest,restless sleep,dark patches of skin in folds and creases,abnormal urinary stream,webbed neck,tall and slender build,dribbling of urine,lip smacking,toothache,increased muscle activity,reduced facial expression,stinging sensation,happy demeanour,premature labour,throbbing pain in fingers,urge to urinate and leaking,dry eyes,vocal cord spasm,excessive need for admiration,bad breath,general discontent,abnormality where straight lines appear wavy,difficulty building and drawing things,yellow scales on scalp,appetite changes,personality change,brittle nails,eye discharge,breathing through the mouth,double jointed,excessive worry,low blood sugar,seeing halos around lights,ringing in ears,red nose,enlarged head,red rashes,heart valve disease,reduced sex drive,watery diarrhoea,bone loss,disorganised behaviour,vision disorder,reduced ability to exercise,inappropriate male features,brachycephaly,inability to see in dim light,early onset of menstruation,nightmares,face rash,imbalance,stiff muscles,sunken chest,uterine tenderness,blank stare,meaningless repetition of own words,inability to do simple maths,tingling feet,hot flashes,craving,abnormal and painful sensation,inflammation of ear,paralysis of one side of the body,fruity-scented breath,increased number of moles,crusty eyelashes,cought at night,pneumonia,prolonged periods,ringing in the ears,foot sole pain,lower leg pain after exercise,dizziness,abnormal protrusion of eyes,swollen lymph nodes,unresponsiveness,fluid in the abdomen,vertigo,hairy appearance of tongue,small feet,excess salivation,hyperactivity,blackout,excess sweating,loss of height,dark stool from digested blood,throat irritation,lack of coordination,mechanic's hands (dry thick skin on palms of hands),enlarged veins around belly button,wrinkles,noisy breathing,absence of menstruation,mild cough,gynaecological bleeding,stretch marks,sexual dysfunction,twisting movements,puckering of the skin,difficulty focusing,mental confusion,vomiting blood,fluid in the lungs,seeing flashes of light,difficulty raising the foot,nasal polyps,loss of scalp hair,mouth bleeding,collapsed lung,delusion,pain in the affected area,anaemia,bulging of the eye,gritty sensation felt over broken bones,high fever,frequent urination,dry throat,dribbling after urination,repetitive movements,inability to recognise common things,tonsillar exudate,constantly walking on tip toe,unsteady gait,small pupils,rapid involuntary eye movement,impulsivity,facial tenderness,palpitations,abdominal rigidity,rash with small red dots,muscle quiver,skin dryness,skin thinning,eye discomfort,retinal haemorrhage,wheezing,skin dimpling,pain with salty foods on the tongue,receding gums,red soles of feet,collarbone tenderness,voice box spasms,itchy eyes,heartburn,vaginal discharge,scab,paroxysmal cough,diarrhoea,frenzied speaking,hostility,multiple-joint inflammation,finger catching with sudden pop release,back joint dysfunction,abdominal pain migration,double vision,spastic gait,nipple discharge,enlarged neck lymph nodes,excessive urination,painless ulcers,dental problems,cervix inflammation,enlarged heart,web of swollen blood vessels in the skin,lip and tongue biting,trichotillomania,pulselessness,burning sensation,testicular enlargement in childhood,low birth weight,watery eyes,large feet,inability to understand language,pain when standing,high foot arches,cavity,thunderclap headache,discomfort,bow legs,belief that an ordinary event has special and personal meaning,skin ulcers,hopelessness,incontinence,swollen feet,inability to exercise,speech impairment,sensitivity to light,inability to distinguish certain colours,knee instability,sensitivity to sound,b symptoms,limited range of motion,cramping,snoring,canker sore,irregular menstruation,severe anxiety,feeling full sooner than normal,dry cough,tingling hands,abdominal distension,deep vein thrombosis,bent finger,groin rash,delayed reading ability,indigestion,swollen testicle,sleep apnea,darkening of the skin,inability to empty bowels,disproportionately large head compared to body size,fear of loud sounds,infrequent menstruation,osteoporosis,sensitivity to pain,unequal pupils,red face,crowded teeth,callous and unemotional traits,change in facial expression at rest,partial loss of vision,murmur,vulval inflammation,raynaud's syndrome,inability to make concentrated urine,slow reflexes,personality changes,memory loss,nearsightedness,severe diarrhoea,impaired colour vision,sudden deep blue discolouration,difficulty spelling,problem paying attention,speech delay in a child,acne,deceitfulness,pus,vaginal inflammation,pubic hair,red,tingling fingers,paralysis,abnormal heart rhythm,premature hair whitening,lack of concentration,nosebleed,excess desire for sex,excess sleepiness,postprandial fullness,excess skin on the back of the neck,liver failure,physical deformity,vaginal odour,hunched back,kidney malformation,purplish skin discolouration,elevated mood,discomfort in the neck,thrill over the fistula,loss of interest in activities,unwanted hair,lump in the affected area,throbbing pain in toes,cool skin,shortness of breath on lying down,unsteady walking,hypervigilance,body weight changes,inability to combine muscle movements,darkening due to inflammation,distorted sense of smell,post-nasal drip,skin fissures,fast breathing,feeling detached from self,erectile dysfunction,guilt,panic attack,lumps,weakness,mole color changes,severe unintentional weight loss,infection,blood in stool,water retention,narrow stools,jumbled speech,delayed development,eyelid tenderness,severe constipation,subfertility,blotchy rashes,screaming,perianal discomfort,repetitive blinking of eyes,shortness of breath at night,bright red gums,apprehension,irresponsibility,sluggishness,delayed tooth development,thought disorder,torticollis,inability to tolerate heat,carpal tunnel syndrome,ankle instability,scaly rashes,high carbon dioxide levels in blood,easy tiring,developmental disability,flattening of the nose,fat in stool,urge to move,sudden increases in energy,skin tenderness,new and abnormal blood vessels,wandering and getting lost,rashes that look like acne,joints tenderness,bulge near the navel,flat feet,loss of skin colour,decreased range of motion,fatigue,aggression,short stature,inappropriate laughter,abnormal breathing patterns,lockjaw,excessive hunger,difficulty with self care,bleeding gums,night sweats,bulging chest,confusion,inability to speak language,enlarged clitoris,bulging soft spot on a baby's head,armpit freckles,discomfort in breast,urge to steal,enlargement of head,bump on the finger,malnutrition,difficulty walking,joint dislocation,sudden visual loss,nervousness,weakness of one side of the body,chapped lips,foul-smelling stool,sweating,calcium deposits in the skin,leaking of urine,abnormality of taste,yeast infection,widely spaced nipples,retinal damage in newborn,urinary retention,bent little finger,discomfort in arms,frequent urge to urinate,cyst,loss of hair on the legs,lump near vaginal opening,frequent throat clearing,unilateral facial pain,blister,flare,fear,constipation,leaking of stool,lump in the palm,stomach cramps,corn,diminished pulses,behavioral symptoms,binge eating,hammer toe,boil,balance disorder,boredom,amnesia,seborrheic dermatitis,abnormal breakdown of red blood cells,bony outgrowth in toes,difficulty gripping,pimples,spots in eyes,swollen and tender lymph node,skin burrow,unintentional weight loss,red and tender skin lumps,difficulty swallowing,self-harm,vaginal burning,skin ulcer,cloudy urine,apathy,groin sores,severe cough,difficulty starting and maintaining a steady stream of urine,tingling,anger,fever,rhythmic muscle contractions,large ears,flushing,heavy periods,increased vaginal discharge,phlegm,malaise,squinting,excess urination,manipulativeness,mini-strokes (transient ischaemic attacks),bed wetting,clammy skin,paralysis with weak muscles,risk-taking behaviours,tightness in arms,heavy menstruation,delirium,spasm with arched back and neck,motion sickness,religious delusion,shoulder discomfort,foul-smelling vaginal discharge,iron overload,uncomfortable tingling and burning,sore throat,difficulty with bodily movements,mouth ulcer,sensitivity to cold,jerking muscle spasms,heat intolerance,foamy urine,inability to get pregnant,dental plaque,underweight,bulky stools,tongue numbness,jaw stiffness,abnormal pad of fat between the shoulder blades,deepening of voice,tunnel vision,stiff back,bigger mole diameter,mobility disability,episodes of no breathing,difficulty memorising,weight gain,single line on palm,mild cognitive impairment,stuttering,belching,persistent headache,large and bulbous red nose,emotional distress,nerve injury,painless testicular lump,swollen tonsils,koplik's spots,pot belly,male infertility,warm skin,difficulty thinking and understanding,respiratory distress,swollen salivary glands,indifferent to praise,muscle weakness,thyroid nodules,charley horse,spotting,agitated depression,thoughts of suicide,vulval itch,warts,protruding jaw,abnormal blood vessels,pneumonia from inhaling oral secretions,skin cyst,disproportionately long arms and legs,chronic cough, persistent repetition of actions,food aversion,gagging,swearing uncontrollably,mild depression,red fingers,puffy hands and feet at birth,coughing,lack of blood supply,red toes,blistering,clinical depression,oversensitivity,nervous system dysfunction,laryngitis,deformity of the skull,mitral valve prolapse,vaginal erythema,leaked fluid out of an organ,small bump on skin,dry skin,poor self-esteem,lack of close friends,hand contractures,high cholesterol,irritability,bruising,peripheral artery disease,circumstantial speech,discomfort in upper abdomen,lesion,blue skin from poor circulation,excessive hairiness,feeling of impending doom,impetigo,seizures,restlessness,pale faeces,celiac disease,paranoia,sleeping difficulty,loss of appetite,acquired deformity of chest and rib,scaly rash in patches,thick skin at base of big toe,polycythemia,swelling,facial numbness,sore lip,extreme weight loss,swollen veins in the lower oesophagus,abdominal discomfort,cancer-related fatigue,leg numbness,low oxygen in the body,difficulty standing,toe tenderness,painful menstruation,pulsating abdominal mass,congenital heart defect,black eye,sleep disorder,irritation,blurred vision,excessive thirst,narcissism,enlarged thyroid,inability to rapidly change motions,fainting,small bumps on the inside of the eyelids,oral thrush,nasal congestion,collapse,skin mole with irregular border,hives,creaky joints,mood swings,itching,foul-smelling discharge,slowness in activity,intellectual disability,increased risk of infection,trouble maintaining an erection,sensation of coldness in hands,lump on the eyelid,dark ring in the iris,fast heart rate,excess urination at night,stuffy nose,burning mouth syndrome,aura,loud breathing,enlarged organs,hallucination,difficulty chewing,cardiomyopathy,baby feeding difficulties,low-set ears,red patches on tongue,a rim of discolouration around the front of the eye (fleischer ring),psychosis,hepatitis,sharp facial pain,difficulty breathing,behavioural addiction,inappropriate breast milk production,atopic dermatitis,impaired voice,inflammation in response to touch,plaque,overweight,neck tightness,grandiosity,red blotches,decreased level of consciousness,attention-deficit/hyperactivity disorder,callus,pink eye,tingling lips,paroxysmal attack of facial pain,inappropriate emotional response,recurrent utis,anxiety,shoulder pain worse with movement,vomiting after overeating,joint crackles,uneven waist,difficulty concentrating,thyroid disease,persecutory delusion,facial muscle spasms,pleasure after stealing,adhd predominantly inattentive,pimple,eyelid twitching,lump in the sole of the foot,mistrust,repeatedly going over thoughts,abnormal vaginal bleeding,limited joint mobility,flapping hand tremor,recurrent ear infections,failure of teeth to develop normally,muscle tenderness,lump in the neck,head congestion,involuntary movements,stiff neck,rapid breathing,antisocial behaviour,bone fracture,taut skin,genital ulcer,impaired motor coordination,sweating with eating,limping,light sensitivity,agitation,dark circles around the eyes,internal bleeding,skin rash,unintentional writhing,body ache,bony outgrowth in fingers,osteoarthritis,swollen knee,white scales on scalp,weight loss,bone deformities,high blood pressure,rectal bleeding,itchiness around anus,cracked skin,eye misalignment,sleep disturbances,genital sores,fidgeting,short attention span,reduced hormone production,frequent skin infections of affected limb,irregular heart rate,pain with spicy foods on the tongue,excessive urination at night,sensation of walking on a marble,red spots on the soft palate,low self-esteem,enlarged lymph nodes,obstructive sleep apnea,teeth grinding,abdominal pain,slow heart rate,runny nose,photosensitivity,loss in contrast sensitivity,bleeding,rapid and frenzied speaking,scissor gait,rectal discharge,frequent infections,hair loss,poor coordination,involuntary muscle contraction,severe facial pain,making things up,underdeveloped optic nerve,excitement,bloating,heel stiffness,hearing voices,itchy nose,lethargy,skin roughness,clumsiness,difficulty belching,loneliness,inflamed fingers,iron deficiency anemia,light-headedness,joint locking,inability to understand,distorted self-image,visible deformity of lower extremity,high-pitched voice,swollen blood vessels in the skin,fetal distress,heel tenderness,atlantoaxial instability,delayed onset muscle soreness,infant respiratory distress syndrome,decreased range of shoulder motion,difficulty speaking,puffy eyes,skin warmness,dehydration,abnormality walking,blood clots in the lungs,prolonged erection,cold sensitivity of the fingers,sense of incomplete bladder emptying,cervical motion tenderness,muscle rigidity,shallow breathing,thickening of nails,permanent shortening of muscle,wrist stiffness,hearing problem,body odour,immune deficiency,pallor,elbow stiffness,tremor,severe vomiting,acute bronchitis,rashes,swollen and bumpy tongue that's red,breast enlargement in men,insufficient amount of cortisol hormones,rash of small purplish spots,swollen legs,penis shortening,inability to sweat normally,eyelid pain,incoherent speech,astigmatism,inflamed oesophagus,upslanting palpebral fissures
Atrial fibrillation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
